9.083065
5.968495
3.516118
3.317671
3.253659
3.173202
3.382930
3.339982
3.280657
3.376971
3.313003
3.279871
3.408080
3.351867
3.201251
3.328539
3.261407
3.192096
3.029980
3.338016
3.355156
3.176265
3.220977
3.205382
3.217630
3.357249
3.257151
3.279825
3.210344
3.187932
3.145320
3.235723
3.143149
3.212466
3.214779
3.197175
3.270393
3.255468
3.332829
3.128622
3.080399
3.067320
3.145431
3.176691
2.958748
3.043611
3.093276
2.983604
3.069942
3.037702
3.148496
3.170876
3.005249
3.052211
2.994803
3.099430
3.060834
3.082836
3.090204
2.990623
2.894869
3.024731
2.957436
3.220199
3.138580
3.059318
2.872332
2.945302
3.068396
2.974476
2.914731
2.926267
3.024690
3.074429
2.908175
3.073664
2.947631
3.139974
2.898143
2.996955
2.885589
2.873625
2.929301
2.839760
2.789110
2.782686
2.843736
3.186355
2.966413
3.047764
2.951890
2.662081
2.761989
2.818036
2.850675
2.788545
2.821487
2.641426
2.930779
2.864917
2.866535
2.744383
2.686694
2.990437
2.697260
2.601087
2.834886
2.596431
2.626881
2.725842
2.839972
2.492015
2.665768
2.839687
2.713153
2.704433
2.694463
2.707148
2.792871
2.755559
2.668077
2.579305
2.712462
2.847873
2.527092
2.745513
2.544925
2.843045
2.519957
2.515103
2.568761
2.590458
2.509291
2.740319
2.861707
2.372684
2.599090
2.542313
2.584751
2.507622
2.528366
2.385531
2.620249
2.313380
2.232768
2.556601
2.526964
2.776169
2.425590
2.369511
2.628661
2.718263
2.538866
2.779013
2.649085
2.371206
2.406383
2.497254
2.647020
2.559262
2.627840
2.371107
2.291000
2.520009
2.507432
2.578723
2.244956
2.488077
2.479032
2.436426
2.439120
2.412006
2.491420
2.236282
2.686323
2.720600
2.603786
2.333361
2.329393
2.420164
2.040421
2.588510
2.353352
2.399843
2.585484
2.280063
2.188610
2.495092
2.287662
2.456080
2.330998
2.334186
2.102266
2.585935
2.054357
2.210336
2.360700
2.225902
2.534208
2.441478
2.319047
2.186703
2.288985
2.320291
2.213356
2.215251
2.140625
2.417763
2.220432
2.156607
2.232086
2.056857
2.136723
2.386605
2.002428
2.451271
2.304686
2.068150
2.388452
2.300870
2.268055
2.259110
2.310243
2.321391
2.172541
2.026399
2.060634
1.891248
1.889534
2.007512
2.195965
2.218182
